fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
1,4,6,Germany;Dresden,2.1.2014,145,0.954,0.55
10734,11,4,Germany;Frankfurt,12.11.2014,79,0.958,0.4
10735,10,5,Germany;Berlin,12.11.2014,78,0.958,0.4
10736,10,1,Czech republic;Prague,12.11.2014,76,0.958,0.4
10737,1,7,Germany;Frankfurt,12.11.2014,72,0.958,0.15
10738,7,5,Germany;Berlin,12.11.2014,71,0.958,0.15
10739,2,5,Germany;Berlin,12.11.2014,67,0.958,0.15
10740,1,3,Czech republic;Brno,12.11.2014,50,0.958,0.15
10741,2,7,Germany;Frankfurt,12.11.2014,50,0.958,0.15
10742,6,5,Germany;Berlin,12.11.2014,49,0.958,0.15
10743,8,7,Germany;Frankfurt,12.11.2014,45,0.958,0.15
10744,3,7,Germany;Frankfurt,12.11.2014,41,0.958,0.15
10745,7,4,Germany;Frankfurt,12.11.2014,40,0.958,0.15
10746,7,3,Czech republic;Ostrava,12.11.2014,39,0.958,0.15
10747,3,2,Denmark;Copenhagen,12.11.2014,39,0.958,0.15
10748,10,7,Germany;Frankfurt,12.11.2014,38,0.958,0.15
10749,1,1,Czech republic;Prague,12.11.2014,35,0.958,0.15
10750,5,6,Germany;Dresden,12.11.2014,33,0.958,0.15
10751,2,7,Germany;Frankfurt,12.11.2014,28,0.958,0.15
10752,11,5,Germany;Berlin,12.11.2014,27,0.958,0.15
10753,8,5,Germany;Berlin,12.11.2014,27,0.958,0.15
10754,4,5,Germany;Berlin,12.11.2014,26,0.958,0.15
10755,1,3,Czech republic;Brno,12.11.2014,25,0.958,0.01
10756,3,1,Czech republic;Prague,12.11.2014,12,0.958,0.01
10757,2,7,Germany;Frankfurt,13.11.2014,150,0.954,0.55
10758,4,6,Germany;Dresden,13.11.2014,146,0.954,0.55
10759,10,1,Czech republic;Prague,13.11.2014,143,0.954,0.55
10760,6,5,Germany;Berlin,13.11.2014,140,0.954,0.55
10761,3,7,Germany;Frankfurt,13.11.2014,137,0.954,0.55
10762,8,5,Germany;Berlin,13.11.2014,137,0.954,0.55
10763,7,5,Germany;Berlin,13.11.2014,135,0.954,0.55
10764,5,2,Denmark;Copenhagen,13.11.2014,135,0.954,0.55
10765,1,3,Czech republic;Brno,13.11.2014,133,0.954,0.55
10766,1,5,Germany;Berlin,13.11.2014,126,0.954,0.55
10767,10,4,Germany;Frankfurt,13.11.2014,120,0.954,0.55
10768,7,7,Germany;Frankfurt,13.11.2014,119,0.954,0.55
10769,9,4,Germany;Frankfurt,13.11.2014,119,0.954,0.55
10770,4,4,Germany;Frankfurt,13.11.2014,118,0.954,0.55
10771,2,4,Germany;Frankfurt,13.11.2014,112,0.954,0.55
10772,9,4,Germany;Frankfurt,13.11.2014,105,0.954,0.55
10773,5,5,Germany;Berlin,13.11.2014,98,0.954,0.4
10774,10,5,Germany;Berlin,13.11.2014,91,0.954,0.4
10775,11,2,Denmark;Copenhagen,13.11.2014,87,0.954,0.4
10776,4,7,Germany;Frankfurt,13.11.2014,84,0.954,0.4
10777,7,6,Germany;Dresden,13.11.2014,81,0.954,0.4
10778,4,2,Denmark;Copenhagen,13.11.2014,79,0.954,0.4
10779,11,7,Germany;Frankfurt,13.11.2014,79,0.954,0.4
10780,2,1,Czech republic;Prague,13.11.2014,72,0.954,0.15
10781,1,5,Germany;Berlin,13.11.2014,62,0.954,0.15
10782,4,4,Germany;Frankfurt,13.11.2014,62,0.954,0.15
10783,2,3,Czech republic;Brno,13.11.2014,56,0.954,0.15
10784,7,7,Germany;Frankfurt,13.11.2014,53,0.954,0.15
10785,11,6,Germany;Dresden,13.11.2014,51,0.954,0.15
10786,7,3,Czech republic;Ostrava,13.11.2014,50,0.954,0.15
10787,10,2,Denmark;Copenhagen,13.11.2014,50,0.954,0.15
10788,4,5,Germany;Berlin,13.11.2014,45,0.954,0.15
10789,4,5,Germany;Berlin,13.11.2014,39,0.954,0.15
10790,1,5,Germany;Berlin,13.11.2014,35,0.954,0.15
10791,4,3,Czech republic;Brno,13.11.2014,34,0.954,0.15
10792,3,1,Czech republic;Prague,13.11.2014,30,0.954,0.15
10793,7,5,Germany;Berlin,13.11.2014,28,0.954,0.15
10794,8,5,Germany;Berlin,13.11.2014,23,0.954,0.01
10795,7,5,Germany;Berlin,13.11.2014,23,0.954,0.01
10796,7,7,Germany;Frankfurt,13.11.2014,19,0.954,0.01
10797,8,3,Czech republic;Ostrava,13.11.2014,18,0.954,0.01
10798,5,2,Denmark;Copenhagen,13.11.2014,17,0.954,0.01
10799,8,2,Denmark;Copenhagen,13.11.2014,17,0.954,0.01
10800,5,5,Germany;Berlin,13.11.2014,15,0.954,0.01
10801,1,5,Germany;Berlin,13.11.2014,10,0.954,0
10802,7,5,Germany;Berlin,13.11.2014,6,0.954,0
10803,2,6,Germany;Dresden,13.11.2014,5,0.954,0
10804,5,4,Germany;Frankfurt,14.11.2014,146,0.955,0.55
10805,11,5,Germany;Berlin,14.11.2014,145,0.955,0.55
10806,5,7,Germany;Frankfurt,14.11.2014,144,0.955,0.55
10807,5,2,Denmark;Copenhagen,14.11.2014,139,0.955,0.55
10808,7,5,Germany;Berlin,14.11.2014,138,0.955,0.55
10809,10,3,Czech republic;Ostrava,14.11.2014,135,0.955,0.55
10810,8,5,Germany;Berlin,14.11.2014,131,0.955,0.55
10811,2,5,Germany;Berlin,14.11.2014,129,0.955,0.55
10812,11,3,Czech republic;Ostrava,14.11.2014,115,0.955,0.55
10813,9,4,Germany;Frankfurt,14.11.2014,113,0.955,0.55
10814,10,3,Czech republic;Ostrava,14.11.2014,109,0.955,0.55
10815,8,6,Germany;Dresden,14.11.2014,107,0.955,0.55
10816,3,7,Germany;Frankfurt,14.11.2014,102,0.955,0.55
10817,1,5,Germany;Berlin,14.11.2014,102,0.955,0.55
10818,6,7,Germany;Frankfurt,14.11.2014,97,0.955,0.4
10819,1,4,Germany;Frankfurt,14.11.2014,95,0.955,0.4
10820,5,5,Germany;Berlin,14.11.2014,93,0.955,0.4
10821,7,1,Czech republic;Prague,14.11.2014,92,0.955,0.4
10822,1,3,Czech republic;Brno,14.11.2014,91,0.955,0.4
10823,5,7,Germany;Frankfurt,14.11.2014,86,0.955,0.4
10824,5,4,Germany;Frankfurt,14.11.2014,83,0.955,0.4
10825,7,5,Germany;Berlin,14.11.2014,82,0.955,0.4
10826,5,7,Germany;Frankfurt,14.11.2014,75,0.955,0.15
10827,8,5,Germany;Berlin,14.11.2014,74,0.955,0.15
10828,4,7,Germany;Frankfurt,14.11.2014,72,0.955,0.15
10829,5,5,Germany;Berlin,14.11.2014,56,0.955,0.15
10830,2,7,Germany;Frankfurt,14.11.2014,54,0.955,0.15
10831,10,4,Germany;Frankfurt,14.11.2014,54,0.955,0.15
10832,11,7,Germany;Frankfurt,14.11.2014,52,0.955,0.15
10833,5,4,Germany;Frankfurt,14.11.2014,48,0.955,0.15
10834,11,2,Denmark;Copenhagen,14.11.2014,47,0.955,0.15
10835,5,4,Germany;Frankfurt,14.11.2014,45,0.955,0.15
10836,8,5,Germany;Berlin,14.11.2014,42,0.955,0.15
10837,10,1,Czech republic;Prague,14.11.2014,40,0.955,0.15
10838,10,4,Germany;Frankfurt,14.11.2014,35,0.955,0.15
10839,4,6,Germany;Dresden,14.11.2014,28,0.955,0.15
10840,11,7,Germany;Frankfurt,14.11.2014,26,0.955,0.15
10841,1,5,Germany;Berlin,14.11.2014,23,0.955,0.01
10842,5,7,Germany;Frankfurt,14.11.2014,23,0.955,0.01
10843,9,4,Germany;Frankfurt,14.11.2014,22,0.955,0.01
10844,2,2,Denmark;Copenhagen,14.11.2014,20,0.955,0.01
10845,11,3,Czech republic;Ostrava,14.11.2014,9,0.955,0
10846,3,5,Germany;Berlin,14.11.2014,8,0.955,0
10847,9,7,Germany;Frankfurt,14.11.2014,6,0.955,0
10848,11,4,Germany;Frankfurt,14.11.2014,5,0.955,0
10849,9,1,Czech republic;Prague,14.11.2014,2,0.955,0
10850,9,3,Czech republic;Ostrava,14.11.2014,1,0.955,0
10851,10,2,Denmark;Copenhagen,18.11.2014,148,0.963,0.55
10852,3,3,Czech republic;Brno,18.11.2014,144,0.963,0.55
10853,2,5,Germany;Berlin,18.11.2014,139,0.963,0.55
10854,1,5,Germany;Berlin,18.11.2014,138,0.963,0.55
10855,1,5,Germany;Berlin,18.11.2014,137,0.963,0.55
10856,7,5,Germany;Berlin,18.11.2014,134,0.963,0.55
10857,7,3,Czech republic;Ostrava,18.11.2014,132,0.963,0.55
10858,10,2,Denmark;Copenhagen,18.11.2014,131,0.963,0.55
10859,2,6,Germany;Dresden,18.11.2014,125,0.963,0.55
10860,2,5,Germany;Berlin,18.11.2014,121,0.963,0.55
10861,4,3,Czech republic;Brno,18.11.2014,111,0.963,0.55
10862,8,6,Germany;Dresden,18.11.2014,109,0.963,0.55
10863,9,7,Germany;Frankfurt,18.11.2014,108,0.963,0.55
10864,2,2,Denmark;Copenhagen,18.11.2014,96,0.963,0.4
10865,3,5,Germany;Berlin,18.11.2014,93,0.963,0.4
10866,10,5,Germany;Berlin,18.11.2014,85,0.963,0.4
10867,3,3,Czech republic;Brno,18.11.2014,79,0.963,0.4
10868,2,7,Germany;Frankfurt,18.11.2014,72,0.963,0.15
10869,3,3,Czech republic;Brno,18.11.2014,68,0.963,0.15
10870,11,4,Germany;Frankfurt,18.11.2014,63,0.963,0.15
10871,4,7,Germany;Frankfurt,18.11.2014,55,0.963,0.15
10872,4,5,Germany;Berlin,18.11.2014,54,0.963,0.15
10873,8,1,Czech republic;Prague,18.11.2014,53,0.963,0.15
10874,2,5,Germany;Berlin,18.11.2014,53,0.963,0.15
10875,9,5,Germany;Berlin,18.11.2014,48,0.963,0.15
10876,8,6,Germany;Dresden,18.11.2014,48,0.963,0.15
10877,7,7,Germany;Frankfurt,18.11.2014,47,0.963,0.15
10878,10,3,Czech republic;Ostrava,18.11.2014,45,0.963,0.15
10879,6,2,Denmark;Copenhagen,18.11.2014,45,0.963,0.15
10880,7,1,Czech republic;Prague,18.11.2014,44,0.963,0.15
10881,3,7,Germany;Frankfurt,18.11.2014,40,0.963,0.15
10882,10,5,Germany;Berlin,18.11.2014,33,0.963,0.15
10883,7,4,Germany;Frankfurt,18.11.2014,28,0.963,0.15
10884,8,5,Germany;Berlin,18.11.2014,23,0.963,0.01
10885,3,5,Germany;Berlin,18.11.2014,20,0.963,0.01
10886,5,6,Germany;Dresden,18.11.2014,16,0.963,0.01
10887,11,2,Denmark;Copenhagen,18.11.2014,15,0.963,0.01
10888,2,3,Czech republic;Brno,18.11.2014,14,0.963,0.01
10889,5,6,Germany;Dresden,18.11.2014,12,0.963,0.01
10890,3,7,Germany;Frankfurt,18.11.2014,11,0.963,0.01
10891,6,6,Germany;Dresden,18.11.2014,4,0.963,0
10892,6,7,Germany;Frankfurt,18.11.2014,3,0.963,0
10893,10,7,Germany;Frankfurt,18.11.2014,2,0.963,0
10894,4,5,Germany;Berlin,19.11.2014,150,0.959,0.55
10895,1,5,Germany;Berlin,19.11.2014,146,0.959,0.55
10896,1,5,Germany;Berlin,19.11.2014,144,0.959,0.55
10897,6,4,Germany;Frankfurt,19.11.2014,143,0.959,0.55
10898,3,6,Germany;Dresden,19.11.2014,139,0.959,0.55
10899,2,5,Germany;Berlin,19.11.2014,134,0.959,0.55
10900,7,6,Germany;Dresden,19.11.2014,129,0.959,0.55
10901,11,4,Germany;Frankfurt,19.11.2014,129,0.959,0.55
10902,10,2,Denmark;Copenhagen,19.11.2014,108,0.959,0.55
10903,7,7,Germany;Frankfurt,19.11.2014,98,0.959,0.4
10904,3,2,Denmark;Copenhagen,19.11.2014,94,0.959,0.4
10905,2,5,Germany;Berlin,19.11.2014,93,0.959,0.4
10906,6,5,Germany;Berlin,19.11.2014,90,0.959,0.4
10907,3,5,Germany;Berlin,19.11.2014,88,0.959,0.4
10908,1,1,Czech republic;Prague,19.11.2014,85,0.959,0.4
10909,11,7,Germany;Frankfurt,19.11.2014,84,0.959,0.4
10910,8,5,Germany;Berlin,19.11.2014,83,0.959,0.4
10911,7,7,Germany;Frankfurt,19.11.2014,83,0.959,0.4
10912,8,5,Germany;Berlin,19.11.2014,81,0.959,0.4
10913,7,1,Czech republic;Prague,19.11.2014,80,0.959,0.4
10914,5,7,Germany;Frankfurt,19.11.2014,77,0.959,0.4
10915,8,5,Germany;Berlin,19.11.2014,75,0.959,0.15
10916,9,3,Czech republic;Ostrava,19.11.2014,73,0.959,0.15
10917,8,5,Germany;Berlin,19.11.2014,71,0.959,0.15
10918,10,4,Germany;Frankfurt,19.11.2014,52,0.959,0.15
10919,9,7,Germany;Frankfurt,19.11.2014,50,0.959,0.15
10920,9,5,Germany;Berlin,19.11.2014,42,0.959,0.15
10921,1,1,Czech republic;Prague,19.11.2014,36,0.959,0.15
10922,2,1,Czech republic;Prague,19.11.2014,31,0.959,0.15
10923,9,5,Germany;Berlin,19.11.2014,18,0.959,0.01
10924,4,3,Czech republic;Brno,19.11.2014,14,0.959,0.01
10925,9,5,Germany;Berlin,19.11.2014,11,0.959,0.01
10926,1,7,Germany;Frankfurt,19.11.2014,10,0.959,0
10927,7,4,Germany;Frankfurt,19.11.2014,8,0.959,0
10928,11,5,Germany;Berlin,19.11.2014,5,0.959,0
10929,10,4,Germany;Frankfurt,19.11.2014,3,0.959,0
10930,11,4,Germany;Frankfurt,19.11.2014,2,0.959,0
10931,10,6,Germany;Dresden,19.11.2014,2,0.959,0
10932,5,6,Germany;Dresden,19.11.2014,1,0.959,0
10933,9,6,Germany;Dresden,19.11.2014,1,0.959,0
10934,8,5,Germany;Berlin,20.11.2014,150,0.958,0.55
10935,9,7,Germany;Frankfurt,20.11.2014,150,0.958,0.55
10936,2,6,Germany;Dresden,20.11.2014,149,0.958,0.55
10937,6,7,Germany;Frankfurt,20.11.2014,149,0.958,0.55
10938,8,4,Germany;Frankfurt,20.11.2014,148,0.958,0.55
10939,2,7,Germany;Frankfurt,20.11.2014,148,0.958,0.55
10940,6,5,Germany;Berlin,20.11.2014,147,0.958,0.55
10941,11,1,Czech republic;Prague,20.11.2014,147,0.958,0.55
10942,8,5,Germany;Berlin,20.11.2014,145,0.958,0.55
10943,3,7,Germany;Frankfurt,20.11.2014,143,0.958,0.55
10944,8,7,Germany;Frankfurt,20.11.2014,141,0.958,0.55
10945,9,6,Germany;Dresden,20.11.2014,136,0.958,0.55
10946,2,6,Germany;Dresden,20.11.2014,135,0.958,0.55
10947,8,4,Germany;Frankfurt,20.11.2014,133,0.958,0.55
10948,3,5,Germany;Berlin,20.11.2014,132,0.958,0.55
10949,5,5,Germany;Berlin,20.11.2014,129,0.958,0.55
10950,10,6,Germany;Dresden,20.11.2014,127,0.958,0.55
10951,3,4,Germany;Frankfurt,20.11.2014,121,0.958,0.55
10952,3,5,Germany;Berlin,20.11.2014,115,0.958,0.55
10953,7,3,Czech republic;Ostrava,20.11.2014,110,0.958,0.55
10954,4,1,Czech republic;Prague,20.11.2014,106,0.958,0.55
10955,6,2,Denmark;Copenhagen,20.11.2014,105,0.958,0.55
10956,11,5,Germany;Berlin,20.11.2014,104,0.958,0.55
10957,1,7,Germany;Frankfurt,20.11.2014,100,0.958,0.55
10958,4,2,Denmark;Copenhagen,20.11.2014,97,0.958,0.4
10959,6,5,Germany;Berlin,20.11.2014,96,0.958,0.4
10960,2,5,Germany;Berlin,20.11.2014,93,0.958,0.4
10961,6,6,Germany;Dresden,20.11.2014,89,0.958,0.4
10962,2,1,Czech republic;Prague,20.11.2014,89,0.958,0.4
10963,11,2,Denmark;Copenhagen,20.11.2014,89,0.958,0.4
10964,8,7,Germany;Frankfurt,20.11.2014,82,0.958,0.4
10965,3,1,Czech republic;Prague,20.11.2014,75,0.958,0.15
10966,2,7,Germany;Frankfurt,20.11.2014,71,0.958,0.15
10967,3,5,Germany;Berlin,20.11.2014,69,0.958,0.15
10968,6,5,Germany;Berlin,20.11.2014,68,0.958,0.15
10969,6,5,Germany;Berlin,20.11.2014,60,0.958,0.15
10970,2,7,Germany;Frankfurt,20.11.2014,57,0.958,0.15
10971,1,2,Denmark;Copenhagen,20.11.2014,57,0.958,0.15
10972,10,5,Germany;Berlin,20.11.2014,53,0.958,0.15
10973,2,6,Germany;Dresden,20.11.2014,48,0.958,0.15
10974,11,5,Germany;Berlin,20.11.2014,46,0.958,0.15
10975,11,5,Germany;Berlin,20.11.2014,33,0.958,0.15
10976,2,5,Germany;Berlin,20.11.2014,31,0.958,0.15
10977,4,5,Germany;Berlin,20.11.2014,25,0.958,0.01
10978,9,5,Germany;Berlin,20.11.2014,24,0.958,0.01
10979,10,4,Germany;Frankfurt,20.11.2014,20,0.958,0.01
10980,11,5,Germany;Berlin,20.11.2014,19,0.958,0.01
10981,9,7,Germany;Frankfurt,20.11.2014,18,0.958,0.01
10982,10,7,Germany;Frankfurt,20.11.2014,17,0.958,0.01
10983,9,6,Germany;Dresden,20.11.2014,13,0.958,0.01
10984,4,3,Czech republic;Brno,20.11.2014,2,0.958,0
10985,4,5,Germany;Berlin,21.11.2014,147,0.964,0.55
10986,4,5,Germany;Berlin,21.11.2014,145,0.964,0.55
10987,9,7,Germany;Frankfurt,21.11.2014,143,0.964,0.55
10988,5,5,Germany;Berlin,21.11.2014,142,0.964,0.55
10989,3,5,Germany;Berlin,21.11.2014,140,0.964,0.55
10990,4,2,Denmark;Copenhagen,21.11.2014,133,0.964,0.55
10991,9,3,Czech republic;Ostrava,21.11.2014,126,0.964,0.55
10992,9,1,Czech republic;Prague,21.11.2014,122,0.964,0.55
10993,10,4,Germany;Frankfurt,21.11.2014,108,0.964,0.55
10994,11,6,Germany;Dresden,21.11.2014,107,0.964,0.55
10995,6,5,Germany;Berlin,21.11.2014,106,0.964,0.55
10996,7,7,Germany;Frankfurt,21.11.2014,103,0.964,0.55
10997,1,6,Germany;Dresden,21.11.2014,96,0.964,0.4
10998,9,3,Czech republic;Ostrava,21.11.2014,95,0.964,0.4
10999,1,2,Denmark;Copenhagen,21.11.2014,95,0.964,0.4
11000,2,7,Germany;Frankfurt,21.11.2014,91,0.964,0.4
11001,1,4,Germany;Frankfurt,21.11.2014,87,0.964,0.4
11002,1,1,Czech republic;Prague,21.11.2014,84,0.964,0.4
11003,11,5,Germany;Berlin,21.11.2014,80,0.964,0.4
11004,1,7,Germany;Frankfurt,21.11.2014,79,0.964,0.4
11005,10,7,Germany;Frankfurt,21.11.2014,66,0.964,0.15
11006,2,7,Germany;Frankfurt,21.11.2014,63,0.964,0.15
11007,5,5,Germany;Berlin,21.11.2014,61,0.964,0.15
11008,10,7,Germany;Frankfurt,21.11.2014,60,0.964,0.15
11009,2,5,Germany;Berlin,21.11.2014,60,0.964,0.15
11010,3,7,Germany;Frankfurt,21.11.2014,59,0.964,0.15
11011,4,5,Germany;Berlin,21.11.2014,47,0.964,0.15
11012,5,4,Germany;Frankfurt,21.11.2014,43,0.964,0.15
11013,11,7,Germany;Frankfurt,21.11.2014,38,0.964,0.15
11014,10,7,Germany;Frankfurt,21.11.2014,36,0.964,0.15
11015,5,2,Denmark;Copenhagen,21.11.2014,33,0.964,0.15
11016,8,1,Czech republic;Prague,21.11.2014,27,0.964,0.15
11017,8,5,Germany;Berlin,21.11.2014,23,0.964,0.01
11018,7,7,Germany;Frankfurt,21.11.2014,10,0.964,0
11019,5,7,Germany;Frankfurt,21.11.2014,7,0.964,0
11020,5,6,Germany;Dresden,21.11.2014,6,0.964,0
11021,2,5,Germany;Berlin,21.11.2014,4,0.964,0
11022,9,5,Germany;Berlin,21.11.2014,3,0.964,0
11023,4,5,Germany;Berlin,21.11.2014,1,0.964,0
11024,8,4,Germany;Frankfurt,22.11.2014,142,0.968,0.55
11025,7,5,Germany;Berlin,22.11.2014,141,0.968,0.55
11026,7,5,Germany;Berlin,22.11.2014,139,0.968,0.55
11027,4,4,Germany;Frankfurt,22.11.2014,128,0.968,0.55
11028,7,5,Germany;Berlin,22.11.2014,125,0.968,0.55
11029,11,4,Germany;Frankfurt,22.11.2014,121,0.968,0.55
11030,6,4,Germany;Frankfurt,22.11.2014,119,0.968,0.55
11031,10,2,Denmark;Copenhagen,22.11.2014,115,0.968,0.55
11032,1,7,Germany;Frankfurt,22.11.2014,115,0.968,0.55
11033,8,3,Czech republic;Ostrava,22.11.2014,114,0.968,0.55
11034,9,7,Germany;Frankfurt,22.11.2014,113,0.968,0.55
11035,3,2,Denmark;Copenhagen,22.11.2014,110,0.968,0.55
11036,4,7,Germany;Frankfurt,22.11.2014,102,0.968,0.55
11037,7,7,Germany;Frankfurt,22.11.2014,100,0.968,0.55
11038,6,5,Germany;Berlin,22.11.2014,100,0.968,0.55
11039,10,2,Denmark;Copenhagen,22.11.2014,96,0.968,0.4
11040,1,5,Germany;Berlin,22.11.2014,95,0.968,0.4
11041,8,1,Czech republic;Prague,22.11.2014,93,0.968,0.4
11042,6,5,Germany;Berlin,22.11.2014,86,0.968,0.4
11043,5,5,Germany;Berlin,22.11.2014,84,0.968,0.4
11044,3,5,Germany;Berlin,22.11.2014,81,0.968,0.4
11045,1,1,Czech republic;Prague,22.11.2014,80,0.968,0.4
11046,1,1,Czech republic;Prague,22.11.2014,76,0.968,0.4
11047,4,7,Germany;Frankfurt,22.11.2014,76,0.968,0.4
11048,4,5,Germany;Berlin,22.11.2014,72,0.968,0.15
11049,8,5,Germany;Berlin,22.11.2014,72,0.968,0.15
11050,5,5,Germany;Berlin,22.11.2014,72,0.968,0.15
11051,10,1,Czech republic;Prague,22.11.2014,72,0.968,0.15
11052,5,5,Germany;Berlin,22.11.2014,69,0.968,0.15
11053,9,7,Germany;Frankfurt,22.11.2014,64,0.968,0.15
11054,11,4,Germany;Frankfurt,22.11.2014,62,0.968,0.15
11055,1,4,Germany;Frankfurt,22.11.2014,58,0.968,0.15
11056,2,5,Germany;Berlin,22.11.2014,53,0.968,0.15
11057,2,5,Germany;Berlin,22.11.2014,51,0.968,0.15
11058,6,7,Germany;Frankfurt,22.11.2014,51,0.968,0.15
11059,4,3,Czech republic;Brno,22.11.2014,50,0.968,0.15
11060,6,2,Denmark;Copenhagen,22.11.2014,48,0.968,0.15
11061,2,5,Germany;Berlin,22.11.2014,44,0.968,0.15
11062,8,2,Denmark;Copenhagen,22.11.2014,43,0.968,0.15
11063,10,1,Czech republic;Prague,22.11.2014,41,0.968,0.15
11064,5,7,Germany;Frankfurt,22.11.2014,38,0.968,0.15
11065,11,5,Germany;Berlin,22.11.2014,35,0.968,0.15
11066,10,5,Germany;Berlin,22.11.2014,27,0.968,0.15
11067,4,5,Germany;Berlin,22.11.2014,24,0.968,0.01
11068,8,4,Germany;Frankfurt,22.11.2014,16,0.968,0.01
11069,4,7,Germany;Frankfurt,22.11.2014,7,0.968,0
11070,10,5,Germany;Berlin,22.11.2014,5,0.968,0
11071,4,2,Denmark;Copenhagen,22.11.2014,2,0.968,0
11072,11,5,Germany;Berlin,22.11.2014,1,0.968,0
11073,4,2,Denmark;Copenhagen,26.11.2014,147,0.96,0.55
11074,8,7,Germany;Frankfurt,26.11.2014,143,0.96,0.55
11075,2,7,Germany;Frankfurt,26.11.2014,141,0.96,0.55
11076,3,2,Denmark;Copenhagen,26.11.2014,140,0.96,0.55
11077,2,5,Germany;Berlin,26.11.2014,139,0.96,0.55
11078,7,5,Germany;Berlin,26.11.2014,138,0.96,0.55
11079,9,2,Denmark;Copenhagen,26.11.2014,134,0.96,0.55
11080,1,5,Germany;Berlin,26.11.2014,132,0.96,0.55
11081,3,7,Germany;Frankfurt,26.11.2014,123,0.96,0.55
11082,1,3,Czech republic;Brno,26.11.2014,119,0.96,0.55
11083,3,2,Denmark;Copenhagen,26.11.2014,118,0.96,0.55
11084,2,4,Germany;Frankfurt,26.11.2014,110,0.96,0.55
11085,3,6,Germany;Dresden,26.11.2014,110,0.96,0.55
11086,10,5,Germany;Berlin,26.11.2014,109,0.96,0.55
11087,7,1,Czech republic;Prague,26.11.2014,107,0.96,0.55
11088,8,5,Germany;Berlin,26.11.2014,105,0.96,0.55
11089,6,5,Germany;Berlin,26.11.2014,102,0.96,0.55
11090,6,7,Germany;Frankfurt,26.11.2014,98,0.96,0.4
11091,11,3,Czech republic;Ostrava,26.11.2014,94,0.96,0.4
11092,7,7,Germany;Frankfurt,26.11.2014,86,0.96,0.4
11093,3,5,Germany;Berlin,26.11.2014,85,0.96,0.4
11094,4,5,Germany;Berlin,26.11.2014,74,0.96,0.15
11095,3,3,Czech republic;Brno,26.11.2014,72,0.96,0.15
11096,10,3,Czech republic;Ostrava,26.11.2014,70,0.96,0.15
11097,7,7,Germany;Frankfurt,26.11.2014,62,0.96,0.15
11098,1,6,Germany;Dresden,26.11.2014,56,0.96,0.15
11099,1,5,Germany;Berlin,26.11.2014,55,0.96,0.15
11100,3,7,Germany;Frankfurt,26.11.2014,55,0.96,0.15
11101,3,1,Czech republic;Prague,26.11.2014,51,0.96,0.15
11102,1,5,Germany;Berlin,26.11.2014,42,0.96,0.15
11103,5,7,Germany;Frankfurt,26.11.2014,40,0.96,0.15
11104,7,5,Germany;Berlin,26.11.2014,39,0.96,0.15
11105,11,7,Germany;Frankfurt,26.11.2014,39,0.96,0.15
11106,2,7,Germany;Frankfurt,26.11.2014,38,0.96,0.15
11107,3,4,Germany;Frankfurt,26.11.2014,34,0.96,0.15
11108,10,5,Germany;Berlin,26.11.2014,25,0.96,0.01
11109,8,7,Germany;Frankfurt,26.11.2014,23,0.96,0.01
11110,6,5,Germany;Berlin,26.11.2014,22,0.96,0.01
11111,7,7,Germany;Frankfurt,26.11.2014,21,0.96,0.01
11112,5,7,Germany;Frankfurt,26.11.2014,21,0.96,0.01
11113,2,5,Germany;Berlin,26.11.2014,7,0.96,0
11114,10,5,Germany;Berlin,26.11.2014,6,0.96,0
11115,8,7,Germany;Frankfurt,26.11.2014,4,0.96,0
11116,5,7,Germany;Frankfurt,27.11.2014,148,0.956,0.55
11117,1,5,Germany;Berlin,27.11.2014,148,0.956,0.55
11118,1,1,Czech republic;Prague,27.11.2014,141,0.956,0.55
11119,2,4,Germany;Frankfurt,27.11.2014,139,0.956,0.55
11120,8,1,Czech republic;Prague,27.11.2014,139,0.956,0.55
11121,7,7,Germany;Frankfurt,27.11.2014,138,0.956,0.55
11122,2,6,Germany;Dresden,27.11.2014,130,0.956,0.55
11123,3,7,Germany;Frankfurt,27.11.2014,127,0.956,0.55
11124,5,7,Germany;Frankfurt,27.11.2014,125,0.956,0.55
11125,2,5,Germany;Berlin,27.11.2014,125,0.956,0.55
11126,7,1,Czech republic;Prague,27.11.2014,120,0.956,0.55
11127,6,5,Germany;Berlin,27.11.2014,119,0.956,0.55
11128,11,7,Germany;Frankfurt,27.11.2014,118,0.956,0.55
11129,1,5,Germany;Berlin,27.11.2014,112,0.956,0.55
11130,8,1,Czech republic;Prague,27.11.2014,111,0.956,0.55
11131,5,3,Czech republic;Brno,27.11.2014,111,0.956,0.55
11132,2,7,Germany;Frankfurt,27.11.2014,109,0.956,0.55
11133,3,5,Germany;Berlin,27.11.2014,107,0.956,0.55
11134,3,7,Germany;Frankfurt,27.11.2014,105,0.956,0.55
11135,11,5,Germany;Berlin,27.11.2014,99,0.956,0.4
11136,6,5,Germany;Berlin,27.11.2014,98,0.956,0.4
11137,1,5,Germany;Berlin,27.11.2014,96,0.956,0.4
11138,4,6,Germany;Dresden,27.11.2014,75,0.956,0.15
11139,8,2,Denmark;Copenhagen,27.11.2014,73,0.956,0.15
11140,9,1,Czech republic;Prague,27.11.2014,70,0.956,0.15
11141,9,5,Germany;Berlin,27.11.2014,66,0.956,0.15
11142,10,1,Czech republic;Prague,27.11.2014,54,0.956,0.15
